,,,,TestCentral,,,
,,,,,,,
,,,,,,,
,,,,,,,
Regression Level,TestCase,Case Description,Result,Assigned To,CR/BR Reasons,Comments,
4,DSR SI&T.A/V Presentation.Video:008-034,"MPEG-4 AVC 720 X 480, 4:3, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-035,"MPEG-4 AVC 720 X 480, 4:3, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-036,"MPEG-4 AVC 720 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-037,"MPEG-4 AVC 720X 480, 4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
1,DSR SI&T.A/V Presentation.Video:008-038,"MPEG-4 AVC 720 X 480, 4:3, 29.97 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,,
4,DSR SI&T.A/V Presentation.Video:008-039,"MPEG-4 AVC 720 X 480, 4:3, 30 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 459).  Used a stream.,
4,DSR SI&T.A/V Presentation.Video:008-040,"MPEG-4 AVC 720 X 480, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-041,"MPEG-4 AVC 720 X 480, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-042,"MPEG-4 AVC 704 X 480, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-043,"MPEG-4 AVC 704 X 480, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-044,"MPEG-4 AVC 704 X 480, 16:9, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-045,"MPEG-4 AVC 704 X 480, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-046,"MPEG-4 AVC 704 X 480, 16:9, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-047,"MPEG-4 AVC 704 X 480, 16:9, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-048,"MPEG-4 AVC 704 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-049,"MPEG-4 AVC 704 X 480, 4:3, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-050,"MPEG-4 AVC 704 X 480, 4:3, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-051,"MPEG-4 AVC 704 X 480, 4:3, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-052,"MPEG-4 AVC 704 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-053,"MPEG-4 AVC 704 X 480, 4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-054,"MPEG-4 AVC 704 X 480, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-055,"MPEG-4 AVC 704 X 480, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
4,DSR SI&T.A/V Presentation.Video:008-056,"MPEG-4 AVC 704 X 480, 4:3, 29.97 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,S12 (build 431).  Used a stream.,
3,DSR SI&T.A/V Presentation.Video:008-057,"MPEG-4 AVC 704 X 480, 4:3, 30 fps, interlaced scan.",P,"Purba, Josua (jpurba)",,T:\STREAMS\MPEG-4 Streams\MPEG4_SD\704x480\704x480i\Living_Sea_M4_704_480i_4x3_30fps.trp,
10,DSR SI&T.A/V Presentation.Video:008-058,"MPEG-4 AVC 640 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-059,"MPEG-4 AVC 640 X 480, 4:3, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-060,"MPEG-4 AVC 640 X 480, 4:3, 29.97 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-061,"MPEG-4 AVC 640 X 480, 4:3, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-062,"MPEG-4 AVC 640 X 480, 4:3, 59.94 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-063,"MPEG-4 AVC 640 X 480, 4:3, 60 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-064,"MPEG-4 AVC 640 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-065,"MPEG-4 AVC 640 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-066,"MPEG-4 AVC 544 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-067,"MPEG-4 AVC 544 X 480, 4:3, 29.97 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 - build 459.  Used a stream.,
5,DSR SI&T.A/V Presentation.Video:008-069,"MPEG-4 AVC 528 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-070,"MPEG-4 AVC 528 X 480, 4:3, 29.97 fps, interlaced scan.",P,"Melucci, Nicholas (BPRF84)",,Adara S12 - build 459.  Used a stream.,
10,DSR SI&T.A/V Presentation.Video:008-071,"MPEG-4 AVC 480 X 480, 4:3, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-072,"MPEG-4 AVC 352 X 480, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-073,"MPEG-4 AVC 352 X 480, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-074,"MPEG-4 AVC 320 X 240, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-075,"MPEG-4 AVC 320 X 240, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-076,"MPEG-4 AVC 160 X 120, 4:3, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
10,DSR SI&T.A/V Presentation.Video:008-077,"MPEG-4 AVC 160 X 120, 4:3, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-078,"MPEG-4 AVC 1280 X 1080, 16:9, 23.976 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-079,"MPEG-4 AVC 1280 X 1080, 16:9, 24 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-080,"MPEG-4 AVC 1280 X 1080, 16:9, 30 fps, progressive scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-081,"MPEG-4 AVC 1280 X 1080, 16:9, 29.97 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
5,DSR SI&T.A/V Presentation.Video:008-082,"MPEG-4 AVC 1280 X 1080, 16:9, 30 fps, interlaced scan.",,"Melucci, Nicholas (BPRF84)",,,
3,DSR SI&T.A/V Presentation.Video:009-001,HEVC MP@L4.1 1920x1080i 30fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-002,HEVC MP@L4.1 1920x1080i 29.97fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-003,HEVC MP@L4.1 1920x1080p 60fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-004,HEVC MP@L4.1 1920x1080p 59.94fps,P,"Purba, Josua (jpurba)",,"For now, use TMX encoder for channel 804, MPEG 4.",
3,DSR SI&T.A/V Presentation.Video:009-005,HEVC MP@L4.1 1920x1080p 30fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-006,HEVC MP@L4.1 1920x1080p 29.97fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-007,HEVC MP@L4.1 1920x1080p 24fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-008,HEVC MP@L4.1 1920x1080p 23.976fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-009,HEVC MP@L4.1 1280x720p 60fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-010,HEVC MP@L4.1 1280x720p 59.94fps,P,"Purba, Josua (jpurba)",,"For now, use TMX encoder for channel 804, MPEG 4.",
3,DSR SI&T.A/V Presentation.Video:009-011,HEVC MP@L4.1 1280x720p 30fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-012,HEVC MP@L4.1 1280x720p 29.97fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-013,HEVC MP@L4.1 1280x720p 24fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-014,HEVC MP@L4.1 1280x720p 23.976fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-015,HEVC MP@L4.1 1440x1080p 60fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-016,HEVC MP@L4.1 1440x1080p 59.94fps,P,"Purba, Josua (jpurba)",,"For now, use TMX encoder for channel 804, MPEG 4.",
3,DSR SI&T.A/V Presentation.Video:009-017,HEVC MP@L4.0 1440x1080p 30fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-018,HEVC MP@L4.0 1440x1080p 29.97fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-019,HEVC MP@L4.0 1440x1080p 24fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-020,HEVC MP@L4.0 1440x1080p 23.976fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.A/V Presentation.Video:009-021,HEVC MP@L3.0 720x480p 30fps,B,"Purba, Josua (jpurba)",Test Environment Unavailable,Do not have streaming file to run.,
3,DSR SI&T.Access Control:001-001,"Full Encrypt, fixed key & 0 key",P,"Cobbs, David (MGIA1180)",,,
1,DSR SI&T.Access Control:001-002,Full Encrypt,P,"Cobbs, David (MGIA1180)",,,
1,DSR SI&T.Access Control:002-001,Authorization of  console tiers,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:002-002,De-authorization of tiers,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:002-005,Temporary tier authorization,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:002-006,Universal Access Tier,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:002-007,Subscription/temp tiers with PPV (CAPPV mode op),F,"Cobbs, David (MGIA1180)","Mingle 6491, 6575","In one instance 800 did not accept temp tier. After a reboot it would. However, sending temp tier caused unit to reboot on the trip. After trip unit had temp tier.",
3,DSR SI&T.Access Control:002-008,Adding CAPPV tier to program in progress,P,"Cobbs, David (MGIA1180)",,,
5,DSR SI&T.Access Control:003-001,2 Cat rekeys maintained,F,"Cobbs, David (MGIA1180)","Mingle 6605, OKDSR8XX-272",Category sequence numbers in Diag B are reversed relative to the DSR6xx.,
5,DSR SI&T.Access Control:003-004,Programs encrypted under either key are decrypted,P,"Cobbs, David (MGIA1180)",,,
2,DSR SI&T.Access Control:004-001,Display of programs with regional blackouts,P,"Cobbs, David (MGIA1180)",,,
2,DSR SI&T.Access Control:004-002,Adjacent channels are not affected,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:005-001,Display of programs with circular blackouts,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:005-002,Adjacent channels unaffected,F,"Cobbs, David (MGIA1180)","Mingle 6629, OKDSR8XX-276,Mingle 6795,OKDSR8XX-354","On a channel cycle away from a blackout and then back, the blackout banner will not appear, only a blank screen. The SERVICE_DENIED Auth message is not output to the console. Bug state is not reproducible.",
5,DSR SI&T.Access Control:006-001,Display of programs with Spot Beam blackouts,P,"Cobbs, David (MGIA1180)",,,
5,DSR SI&T.Access Control:006-002,Adjacent channels unaffected,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Access Control:007-001,EMM messages in standby,P,"Cobbs, David (MGIA1180)",,,
2,DSR SI&T.Access Control:008-003,Factory reset,P,"Cobbs, David (MGIA1180)",,Passes but issue remains where any channel tuned in the ROM map is resented as VC350 (Mingle 6357),
2,DSR SI&T.Access Control:008-004,EMM discard after FR,P,"Cobbs, David (MGIA1180)",,,
5,DSR SI&T.Access Control:008-005,EMM discard after UIM release msg,F,"Cobbs, David (MGIA1180)","6641, OKDSR8XX-367","EMM correctly discarded on UIM release. However, after a reboot, Diag A incorrectly displays EMM state as SFCAT instead of SFEMM. 6xx works correctly.",
3,DSR SI&T.Access Control:008-008,EMM Provider ID storage,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:001-001,"Render CEA708 CC on its NTSC output, SCTE21 Syntax, 608 CC_type 00 and 708 CC_type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:001-003,"Render CEA708 CC on its digital output (HDMI or DVI), SCTE21 Syntax, 608 CC_type 00 and 708 CC_type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:002-001,"Render CEA-708 CC on its NTSC outputs, SCTE21 syntax, 608 CC_Type 00, 708 CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:002-003,"Render CEA-708 CC on its digital output (HDMI or DVI), SCTE21 syntax, 608 CC_Type 00, 708 CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:003-001,"Render CEA-708 captions on its NTSC outputs, SCTE21 syntax, 608 CC_Type 01, 708 CC_Type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:003-003,"Render CEA-708 captions on its digital output (HDMI or DVI), SCTE21 syntax, 608 CC_Type 01, 708 CC_Type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:004-001,"Render CEA-708 captions on its NTSC outputs, SCTE21 syntax, 608 CC_Type 01, 708 CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:004-003,"Render CEA-708 captions on its digital output (HDMI or DVI), SCTE21 syntax, 608 CC_Type 01, 708 CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:005-001,"Reconstruct L21, F1 /F2, of the VBI on its NTSC Outputs,both 608 &708 CC data are present, carried in the SCTE-21 syntax,cc_type 00  for the 608.",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.608_708:005-002,"Reconstruct L21, F1 /F2, of the VBI on its NTSC Outputs,both 608 &708 CC data are present, carried in the SCTE-21 syntax,cc_type 01  for the 608.",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:001-001,"Render CC on its NTSC outputs per CEA608, SCTE21 Syntax and CC_Type 00",F,"Cobbs, David (MGIA1180)","Mingle 6601, OKDSR8XX-362",608 closed captions are not rendered when carried in SCTE-21 format,
3,DSR SI&T.Closed Caption.CEA608:001-003,"Render CC on its it digital output (HDMI or DVI) per CEA-608, SCTE21 sysntax and CC_Type 00",F,"Cobbs, David (MGIA1180)","Mingle 6601, OKDSR8XX-362",608 closed captions are not rendered when carried in SCTE-21 format,
3,DSR SI&T.Closed Caption.CEA608:001-004,"Reconstruct CC on the VBI L21, F1/ F2, on its NTSC Outputs per CEA608, SCTE21 syntax and CC_Type 00.",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:002-001,"Render CC on its NTSC output per CEA608, SCTE21 syntax, CC_Type 01",F,"Cobbs, David (MGIA1180)","Mingle 6601, OKDSR8XX-362",608 closed captions are not rendered when carried in SCTE-21 format,
3,DSR SI&T.Closed Caption.CEA608:002-003,"Render CEA-608 closed captions on its digital output (HDMI or DVI) per CEA608, SCTE21 syntax, CC_Type 01",F,"Cobbs, David (MGIA1180)","Mingle 6601, OKDSR8XX-362",608 closed captions are not rendered when carried in SCTE-21 format,
3,DSR SI&T.Closed Caption.CEA608:002-005,"Reconstruct CC L21, F1 and F2, of the VBI on its NTSC Outputs per per CEA608, SCTE21 syntax, CC_Type 01",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:003-001,"Reconstruct CC data on L21, F1 and F2, of the VBI on its NTSC Outputs per CEA608, SCTE-20 syntax",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:003-002,"Rendering CC data on its NTSC outputs per CEA608, SCTE-20 syntax",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:003-004,"Rendering CC data on its digital output (HDMI or DVI) per CEA608, SCTE-20 syntax.",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:004-001,"Reconstruct L21, F1/ F2, of the VBI on its NTSC Outputs using the CEA608 Caption data received in SCTE-20 syntax",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:004-002,Render the CEA608 Caption data received in SCTE-20 syntax on its NTSC outputs,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA608:004-004,Render the CEA608 Caption data that was received in SCTE-20 syntax on its Digital output (HDMI or DVI).,P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA708:001-001,"Render on its NTSC outputs per CEA708, SCTE21 and CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA708:001-003,"Render on its digital output (HDMI or DVI) per CEA708, SCTE21 and CC_Type 10",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA708:002-001,"Render on its NTSC outputs per CEA708, SCTE21 and CC_Type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.CEA708:002-003,"Render on its digital output (HDMI or DVI) per CEA708, SCTE21 and CC_Type 11",P,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-001,"Reconstruct L21, F1 & F2 of the VBI during playback of Retained content (LOD) at Normal Speed.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-002,"Disable the reconstruction of L21, F1 & F2 of the VBI if the selection to Slow FWD Retained content (LOD) is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-003,"Begin reconstructing L21, F1 & F2 within 3 sec of a transition from Slow FWD to Normal Speed playback of Retained content (LOD).",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-004,"Disable the reconstruction of L21, F1 & F2 of the VBI if the selection to Fast FWD Retained content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-005,Begin reconstructing L21 F1 & F2 of the VBI within 3 sec of a transition from Fast FWD to Normal Speed playback of Retained content.,,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-006,"Disable the reconstruction of L21, F1 & F2 of the VBI if the selection to Slow Rewind Retained content (LOD) is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-007,"Begin reconstructing L21, F1 & F2, of the VBI within 3 sec of a transition from Slow RWD to Normal Speed playback of Retained content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-008,"Disable the reconstruction of L21, F1 & 2 of the VBI if the selection to Fast RWD Retained content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-009,"Begin reconstructing L21, F1 & F2 of the VBI within 3 sec of a transition from Fast RWD to Normal Speed playback of Retained content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-010,"Disable the reconstruction of L21, F1 &F2 of the VBI if the selection to Pause Retained content (LOD) is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:001-011,"Begin reconstructing L21, F1 & F2 of the VBI within 3 sec of a transition from Paused to Normal Speed playback of Retained content (LOD).",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:002-001,Render closed captions during playback of Retained content at Normal Speed.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-002,Disable the rendering of closed captions if the selection to Slow Forward Retained content is enabled.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-003,Begin rendering CC data within 3 sec of a transition from Slow FWD to Normal Speed playback of Retained content.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-004,Disable the rendering of CC if the selection to Fast FWD Retained content is enabled.,,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:002-005,Begin rendering CC data within 3 sec of a transition from Fast FWD to Normal Speed playback of Retained content.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-006,Disable the rendering of CC if the selection to Slow RWD Retained content is enabled.,,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:002-007,Begin rendering CC data within 3 sec of a transition from Slow RWD to Normal Speed playback of Retained content.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-008,Disable the rendering of CC if the selection to Fast RWD Retained content is enabled.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-009,Begin rendering CC data within 3 sec of a transition from Fast RWD  to Normal Speed playback of Retained content.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-010,Disable the rendering of CC if the selection to Pause Retained content is enabled.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:002-011,Begin rendering CC data within t3) sec of a transition from Paused to Normal Speed playback of Retained content.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:003-001,"Reconstruct L21, F1 and F2, of the VBI during playback of Recorded content, at Normal Speed.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-002,"Disable the reconstruction of L21, F1 and F2, of the VBI if the selection to Slow FWD Recorded content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-003,"Begin reconstructing L21, F1 & F2, of the VBI within 3 sec of a transition from Slow FWD to Normal Speed playback of Recorded content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-004,"Disable the reconstruction of L21, F1 and F2, of the VBI if the selection to Fast FWD Recorded content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-005,"Begin reconstructing L21, F1 & F2, of the VBI within 3 sec of a transition from Fast FWD  to Normal Speed playback of Recorded content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-006,"Disable the reconstruction of L1, F1 and F2, of the VBI if the selection to Slow RWD Recorded content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-007,"Regin reconstructing L21, F1 & F2, of the VBI within 3 sec of a transition from Slow RWD to Normal Speed playback of Recorded content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-008,"Disable the reconstruction of L21, F1 & F2, of the VBI if the selection to Fast RWD Recorded content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-009,"Begin reconstructing L21, F1 & F2, of the VBI within 3 sec of a transition from Fast RWD to Normal Speed playback of Recorded content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-010,"Disable the reconstruction of L21, F1 and F2, of the VBI if the selection to Pause Recorded content is enabled.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:003-011,"Begin reconstructing L1, F1 and Field 2, of the VBI within 3 sec of a transition from Paused playback to Normal Speed playback of Recorded content.",,"Cobbs, David (MGIA1180)",,,
3,DSR SI&T.Closed Caption.DVR:004-001,"Render closed captions during playback of Recorded content, at Normal Speed.",B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:004-002,Disable the rendering of closed captions if the selection to Slow FWD Recorded content is enabled.,B,"Cobbs, David (MGIA1180)",[NA] Feature Not Available,608/708 erndered closed captions are not functional,
3,DSR SI&T.Closed Caption.DVR:004-003,Begin rendering closed caption data within 3 sec of a transition from Slow FWD playback to Normal Speed playback of Recorded content.,F,"Cobbs, David (MGIA1180)",OKDSR8XX-229,Not implemented or not functional in this release.,
